timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.free [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/04/02 09:11:12.874, 37 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 142.71 W, 68
2026/04/02 09:11:13.874, 38 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 147.62 W, 68
2026/04/02 09:11:14.875, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 147.71 W, 68
2026/04/02 09:11:15.875, 39 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 144.25 W, 69
2026/04/02 09:11:16.876, 35 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 147.78 W, 69
2026/04/02 09:11:17.876, 35 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 139.88 W, 68
2026/04/02 09:11:18.877, 38 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 145.44 W, 69
2026/04/02 09:11:19.877, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 146.60 W, 69
2026/04/02 09:11:20.878, 34 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 140.48 W, 69
2026/04/02 09:11:21.878, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 142.19 W, 69
2026/04/02 09:11:22.878, 38 %, 28 %, 743 MiB, 44748 MiB, 46068 MiB, 139.42 W, 69
2026/04/02 09:11:23.879, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 145.29 W, 69
2026/04/02 09:11:24.879, 36 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 146.49 W, 69
2026/04/02 09:11:25.880, 35 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 145.38 W, 69
2026/04/02 09:11:26.880, 37 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 147.14 W, 69
2026/04/02 09:11:27.880, 32 %, 16 %, 743 MiB, 44748 MiB, 46068 MiB, 132.18 W, 68
2026/04/02 09:11:28.881, 32 %, 16 %, 743 MiB, 44748 MiB, 46068 MiB, 128.96 W, 68
2026/04/02 09:11:29.881, 32 %, 16 %, 743 MiB, 44748 MiB, 46068 MiB, 128.86 W, 68
2026/04/02 09:11:30.882, 32 %, 16 %, 743 MiB, 44748 MiB, 46068 MiB, 129.68 W, 68
2026/04/02 09:11:31.882, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 131.45 W, 68
2026/04/02 09:11:32.882, 37 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 144.77 W, 69
2026/04/02 09:11:33.883, 36 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 140.58 W, 69
2026/04/02 09:11:34.883, 36 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 139.70 W, 69
2026/04/02 09:11:35.884, 36 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 146.04 W, 69
2026/04/02 09:11:36.884, 41 %, 29 %, 743 MiB, 44748 MiB, 46068 MiB, 146.38 W, 69
2026/04/02 09:11:37.885, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 146.11 W, 69
2026/04/02 09:11:38.885, 39 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 144.03 W, 69
2026/04/02 09:11:39.886, 34 %, 22 %, 743 MiB, 44748 MiB, 46068 MiB, 142.29 W, 69
2026/04/02 09:11:40.886, 33 %, 22 %, 743 MiB, 44748 MiB, 46068 MiB, 139.52 W, 69
2026/04/02 09:11:41.886, 37 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 141.09 W, 69
2026/04/02 09:11:42.887, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 143.86 W, 69
2026/04/02 09:11:43.887, 33 %, 22 %, 743 MiB, 44748 MiB, 46068 MiB, 141.50 W, 69
2026/04/02 09:11:44.888, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 142.60 W, 69
2026/04/02 09:11:45.888, 35 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 145.82 W, 69
2026/04/02 09:11:46.888, 38 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 142.29 W, 69
2026/04/02 09:11:47.889, 37 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 142.39 W, 69
2026/04/02 09:11:48.889, 35 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 144.66 W, 69
2026/04/02 09:11:49.890, 34 %, 22 %, 743 MiB, 44748 MiB, 46068 MiB, 138.19 W, 69
2026/04/02 09:11:50.890, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 142.71 W, 69
2026/04/02 09:11:51.891, 35 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 141.75 W, 69
2026/04/02 09:11:52.891, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 142.40 W, 69
2026/04/02 09:11:53.892, 39 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 148.10 W, 69
2026/04/02 09:11:54.892, 35 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 146.65 W, 69
2026/04/02 09:11:55.893, 38 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 141.52 W, 70
2026/04/02 09:11:56.893, 35 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 147.58 W, 69
2026/04/02 09:11:57.894, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 140.65 W, 69
2026/04/02 09:11:58.894, 34 %, 22 %, 743 MiB, 44748 MiB, 46068 MiB, 141.68 W, 69
2026/04/02 09:11:59.895, 34 %, 22 %, 743 MiB, 44748 MiB, 46068 MiB, 142.18 W, 69
2026/04/02 09:12:00.895, 34 %, 22 %, 743 MiB, 44748 MiB, 46068 MiB, 140.85 W, 69
2026/04/02 09:12:01.895, 35 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 141.21 W, 69
2026/04/02 09:12:02.896, 36 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 144.25 W, 69
2026/04/02 09:12:03.896, 35 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 141.75 W, 69
2026/04/02 09:12:04.897, 37 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 142.82 W, 69
2026/04/02 09:12:05.897, 34 %, 22 %, 743 MiB, 44748 MiB, 46068 MiB, 144.45 W, 69
2026/04/02 09:12:06.897, 31 %, 20 %, 743 MiB, 44748 MiB, 46068 MiB, 143.63 W, 69
2026/04/02 09:12:07.898, 41 %, 30 %, 743 MiB, 44748 MiB, 46068 MiB, 149.41 W, 69
2026/04/02 09:12:08.898, 35 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 146.08 W, 69
2026/04/02 09:12:09.899, 31 %, 20 %, 743 MiB, 44748 MiB, 46068 MiB, 138.64 W, 69
2026/04/02 09:12:10.899, 38 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 142.03 W, 70
2026/04/02 09:12:11.900, 35 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 143.77 W, 70
2026/04/02 09:12:12.900, 35 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 149.43 W, 70
2026/04/02 09:12:13.901, 39 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 141.38 W, 70
2026/04/02 09:12:14.901, 35 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 147.82 W, 70
2026/04/02 09:12:15.902, 36 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 150.72 W, 70
2026/04/02 09:12:16.902, 38 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 143.59 W, 70
2026/04/02 09:12:17.903, 34 %, 22 %, 743 MiB, 44748 MiB, 46068 MiB, 148.14 W, 70
2026/04/02 09:12:18.903, 38 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 149.14 W, 70
2026/04/02 09:12:19.904, 36 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 147.54 W, 70
2026/04/02 09:12:20.904, 35 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 142.65 W, 69
2026/04/02 09:12:21.905, 38 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 147.82 W, 69
2026/04/02 09:12:22.905, 35 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 149.54 W, 69
2026/04/02 09:12:23.906, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 141.38 W, 68
2026/04/02 09:12:24.906, 41 %, 30 %, 743 MiB, 44748 MiB, 46068 MiB, 148.84 W, 68
2026/04/02 09:12:25.906, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 147.76 W, 68
2026/04/02 09:12:26.907, 35 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 141.45 W, 68
2026/04/02 09:12:27.907, 39 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 144.51 W, 67
2026/04/02 09:12:28.908, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 142.96 W, 67
2026/04/02 09:12:29.908, 33 %, 22 %, 743 MiB, 44748 MiB, 46068 MiB, 135.78 W, 67
2026/04/02 09:12:30.908, 33 %, 21 %, 743 MiB, 44748 MiB, 46068 MiB, 139.53 W, 66
2026/04/02 09:12:31.909, 38 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 140.64 W, 66
2026/04/02 09:12:32.909, 35 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 139.70 W, 66
2026/04/02 09:12:33.910, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 138.84 W, 66
2026/04/02 09:12:34.910, 35 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 140.54 W, 65
2026/04/02 09:12:35.911, 32 %, 21 %, 743 MiB, 44748 MiB, 46068 MiB, 134.03 W, 65
2026/04/02 09:12:36.911, 38 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 142.42 W, 65
2026/04/02 09:12:37.912, 37 %, 28 %, 743 MiB, 44748 MiB, 46068 MiB, 142.08 W, 65
2026/04/02 09:12:38.912, 37 %, 28 %, 743 MiB, 44748 MiB, 46068 MiB, 136.25 W, 65
2026/04/02 09:12:39.913, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 139.98 W, 64
2026/04/02 09:12:40.913, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 140.11 W, 65
2026/04/02 09:12:41.913, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 139.78 W, 64
2026/04/02 09:12:42.914, 35 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 136.79 W, 64
2026/04/02 09:12:43.914, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 141.10 W, 64
2026/04/02 09:12:44.915, 36 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 140.12 W, 64
2026/04/02 09:12:45.915, 36 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 136.74 W, 64
2026/04/02 09:12:46.915, 35 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 137.11 W, 64
2026/04/02 09:12:47.916, 35 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 139.72 W, 63
2026/04/02 09:12:48.917, 37 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 139.22 W, 63
2026/04/02 09:12:49.917, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 138.20 W, 63
2026/04/02 09:12:50.917, 38 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 141.20 W, 63
2026/04/02 09:12:51.918, 37 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 133.87 W, 63
2026/04/02 09:12:52.918, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 134.46 W, 63
2026/04/02 09:12:53.919, 37 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 137.36 W, 63
2026/04/02 09:12:54.919, 35 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 136.48 W, 63
2026/04/02 09:12:55.920, 34 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 134.30 W, 63
2026/04/02 09:12:56.920, 35 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 135.90 W, 62
2026/04/02 09:12:57.921, 34 %, 22 %, 743 MiB, 44748 MiB, 46068 MiB, 134.95 W, 62
2026/04/02 09:12:58.921, 33 %, 21 %, 743 MiB, 44748 MiB, 46068 MiB, 134.32 W, 62
2026/04/02 09:12:59.922, 35 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 134.22 W, 62
2026/04/02 09:13:00.922, 34 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 136.01 W, 62
2026/04/02 09:13:01.923, 40 %, 28 %, 743 MiB, 44748 MiB, 46068 MiB, 138.69 W, 62
2026/04/02 09:13:02.923, 42 %, 30 %, 743 MiB, 44748 MiB, 46068 MiB, 142.57 W, 62
2026/04/02 09:13:03.923, 35 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 138.35 W, 62
2026/04/02 09:13:04.924, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 132.88 W, 62
2026/04/02 09:13:05.924, 34 %, 22 %, 743 MiB, 44748 MiB, 46068 MiB, 134.55 W, 62
2026/04/02 09:13:06.925, 35 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 135.19 W, 62
2026/04/02 09:13:07.925, 35 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 138.56 W, 61
2026/04/02 09:13:08.926, 36 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 136.78 W, 61
2026/04/02 09:13:09.926, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 134.08 W, 61
2026/04/02 09:13:10.927, 40 %, 28 %, 743 MiB, 44748 MiB, 46068 MiB, 138.32 W, 61
2026/04/02 09:13:11.927, 37 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 139.85 W, 61
2026/04/02 09:13:12.927, 35 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 138.43 W, 61
2026/04/02 09:13:13.928, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 133.10 W, 61
2026/04/02 09:13:14.929, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 134.69 W, 61
2026/04/02 09:13:15.929, 35 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 136.95 W, 61
2026/04/02 09:13:16.929, 36 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 134.80 W, 61
2026/04/02 09:13:17.930, 32 %, 21 %, 743 MiB, 44748 MiB, 46068 MiB, 132.87 W, 60
2026/04/02 09:13:18.930, 33 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 135.26 W, 60
2026/04/02 09:13:19.931, 35 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 133.84 W, 60
2026/04/02 09:13:20.931, 36 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 136.01 W, 60
2026/04/02 09:13:21.932, 35 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 135.48 W, 60
2026/04/02 09:13:22.932, 34 %, 22 %, 743 MiB, 44748 MiB, 46068 MiB, 132.54 W, 60
2026/04/02 09:13:23.933, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 133.38 W, 60
2026/04/02 09:13:24.933, 35 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 132.28 W, 60
2026/04/02 09:13:25.934, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 138.67 W, 60
2026/04/02 09:13:26.934, 38 %, 28 %, 743 MiB, 44748 MiB, 46068 MiB, 131.65 W, 60
2026/04/02 09:13:27.935, 36 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 130.81 W, 60
2026/04/02 09:13:28.935, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 134.71 W, 60
2026/04/02 09:13:29.935, 37 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 130.35 W, 60
2026/04/02 09:13:30.936, 36 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 131.71 W, 60
2026/04/02 09:13:31.936, 35 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 133.26 W, 60
2026/04/02 09:13:32.937, 35 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 134.15 W, 59
2026/04/02 09:13:33.937, 34 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 132.57 W, 59
2026/04/02 09:13:34.938, 38 %, 28 %, 743 MiB, 44748 MiB, 46068 MiB, 129.95 W, 59
2026/04/02 09:13:35.938, 33 %, 21 %, 743 MiB, 44748 MiB, 46068 MiB, 140.33 W, 59
2026/04/02 09:13:36.939, 37 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 137.56 W, 59
2026/04/02 09:13:37.939, 39 %, 29 %, 743 MiB, 44748 MiB, 46068 MiB, 133.48 W, 59
2026/04/02 09:13:38.940, 36 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 135.24 W, 59
2026/04/02 09:13:39.940, 37 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 137.07 W, 59
2026/04/02 09:13:40.940, 35 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 132.63 W, 59
2026/04/02 09:13:41.941, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 131.68 W, 59
2026/04/02 09:13:42.941, 37 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 134.71 W, 59
2026/04/02 09:13:43.942, 33 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 130.80 W, 58
2026/04/02 09:13:44.942, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 130.74 W, 58
2026/04/02 09:13:45.943, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 129.53 W, 58
2026/04/02 09:13:46.943, 36 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 132.28 W, 58
2026/04/02 09:13:47.944, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 128.28 W, 58
2026/04/02 09:13:48.944, 33 %, 22 %, 743 MiB, 44748 MiB, 46068 MiB, 132.06 W, 58
2026/04/02 09:13:49.945, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 130.98 W, 58
2026/04/02 09:13:50.945, 39 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 132.07 W, 58
2026/04/02 09:13:51.945, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 133.78 W, 58
2026/04/02 09:13:52.946, 36 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 131.56 W, 58
2026/04/02 09:13:53.946, 39 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 131.33 W, 58
2026/04/02 09:13:54.947, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 130.40 W, 58
2026/04/02 09:13:55.947, 33 %, 22 %, 743 MiB, 44748 MiB, 46068 MiB, 128.92 W, 58
2026/04/02 09:13:56.947, 33 %, 17 %, 743 MiB, 44748 MiB, 46068 MiB, 123.09 W, 57
2026/04/02 09:13:57.948, 32 %, 16 %, 743 MiB, 44748 MiB, 46068 MiB, 121.31 W, 57
2026/04/02 09:13:58.948, 31 %, 14 %, 743 MiB, 44748 MiB, 46068 MiB, 116.98 W, 57
2026/04/02 09:13:59.948, 34 %, 17 %, 743 MiB, 44748 MiB, 46068 MiB, 121.04 W, 57
2026/04/02 09:14:00.948, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 126.67 W, 57
2026/04/02 09:14:01.949, 33 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 131.18 W, 57
2026/04/02 09:14:02.949, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 129.85 W, 57
2026/04/02 09:14:03.949, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 131.79 W, 57
2026/04/02 09:14:04.950, 38 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 134.75 W, 57
2026/04/02 09:14:05.950, 40 %, 28 %, 743 MiB, 44748 MiB, 46068 MiB, 132.46 W, 57
2026/04/02 09:14:06.950, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 130.16 W, 57
2026/04/02 09:14:07.951, 39 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 135.43 W, 57
2026/04/02 09:14:08.951, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 136.13 W, 57
2026/04/02 09:14:09.951, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 130.06 W, 57
2026/04/02 09:14:10.952, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 133.07 W, 57
2026/04/02 09:14:11.952, 35 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 130.14 W, 57
2026/04/02 09:14:12.952, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 128.46 W, 57
2026/04/02 09:14:13.953, 39 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 133.26 W, 57
2026/04/02 09:14:14.953, 37 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 132.32 W, 57
2026/04/02 09:14:15.953, 38 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 132.74 W, 57
2026/04/02 09:14:16.953, 38 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 131.44 W, 57
2026/04/02 09:14:17.954, 34 %, 22 %, 743 MiB, 44748 MiB, 46068 MiB, 131.89 W, 56
2026/04/02 09:14:18.954, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 129.10 W, 57
2026/04/02 09:14:19.954, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 126.91 W, 56
2026/04/02 09:14:20.955, 37 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 133.36 W, 56
2026/04/02 09:14:21.955, 34 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 132.67 W, 56
2026/04/02 09:14:22.956, 38 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 128.36 W, 56
2026/04/02 09:14:23.956, 34 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 133.31 W, 56
2026/04/02 09:14:24.956, 38 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 132.96 W, 56
2026/04/02 09:14:25.957, 38 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 132.31 W, 56
2026/04/02 09:14:26.957, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 130.81 W, 56
2026/04/02 09:14:27.958, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 130.69 W, 56
2026/04/02 09:14:28.958, 34 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 129.67 W, 56
2026/04/02 09:14:29.958, 34 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 130.69 W, 56
2026/04/02 09:14:30.958, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 127.45 W, 56
2026/04/02 09:14:31.959, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 127.33 W, 56
2026/04/02 09:14:32.959, 38 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 130.07 W, 56
2026/04/02 09:14:33.960, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 132.90 W, 56
2026/04/02 09:14:34.960, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 128.20 W, 56
2026/04/02 09:14:35.961, 37 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 130.36 W, 56
2026/04/02 09:14:36.961, 34 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 131.14 W, 56
2026/04/02 09:14:37.962, 37 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 130.98 W, 56
2026/04/02 09:14:38.962, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 128.82 W, 56
2026/04/02 09:14:39.962, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 132.97 W, 56
2026/04/02 09:14:40.963, 37 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 130.26 W, 55
2026/04/02 09:14:41.963, 36 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 130.12 W, 55
2026/04/02 09:14:42.963, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 129.21 W, 55
2026/04/02 09:14:43.964, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 130.89 W, 55
2026/04/02 09:14:44.964, 36 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 129.86 W, 55
2026/04/02 09:14:45.964, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 128.73 W, 55
2026/04/02 09:14:46.965, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 131.82 W, 55
2026/04/02 09:14:47.965, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 127.74 W, 55
2026/04/02 09:14:48.965, 37 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 131.59 W, 55
2026/04/02 09:14:49.966, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 129.23 W, 55
2026/04/02 09:14:50.966, 36 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 128.25 W, 55
2026/04/02 09:14:51.967, 37 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 130.33 W, 55
2026/04/02 09:14:52.967, 33 %, 22 %, 743 MiB, 44748 MiB, 46068 MiB, 130.95 W, 55
2026/04/02 09:14:53.967, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 127.91 W, 55
2026/04/02 09:14:54.968, 34 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 127.80 W, 55
2026/04/02 09:14:55.968, 37 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 127.44 W, 55
2026/04/02 09:14:56.968, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 129.71 W, 55
2026/04/02 09:14:57.969, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 128.10 W, 55
2026/04/02 09:14:58.969, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 130.06 W, 55
2026/04/02 09:14:59.970, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 130.24 W, 55
2026/04/02 09:15:00.970, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 128.38 W, 55
2026/04/02 09:15:01.970, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 126.79 W, 55
2026/04/02 09:15:02.971, 36 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 130.21 W, 55
2026/04/02 09:15:03.971, 34 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 132.46 W, 55
2026/04/02 09:15:04.972, 37 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 128.99 W, 55
2026/04/02 09:15:05.972, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 126.91 W, 55
2026/04/02 09:15:06.973, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 127.09 W, 55
2026/04/02 09:15:07.973, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 128.41 W, 55
2026/04/02 09:15:08.973, 36 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 128.49 W, 55
2026/04/02 09:15:09.974, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 128.63 W, 55
2026/04/02 09:15:10.974, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 128.98 W, 55
2026/04/02 09:15:11.974, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 125.25 W, 55
