 timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.free [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/04/02 19:47:47.742, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 120.48 W, 51
2026/04/02 19:47:48.743, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 116.25 W, 51
2026/04/02 19:47:49.743, 29 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 119.76 W, 51
2026/04/02 19:47:50.743, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 121.83 W, 51
2026/04/02 19:47:51.744, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 111.80 W, 51
2026/04/02 19:47:52.744, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 124.81 W, 51
2026/04/02 19:47:53.744, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 114.05 W, 51
2026/04/02 19:47:54.745, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 124.11 W, 51
2026/04/02 19:47:55.745, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 112.86 W, 51
2026/04/02 19:47:56.745, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 124.51 W, 51
2026/04/02 19:47:57.745, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 111.44 W, 51
2026/04/02 19:47:58.746, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 124.82 W, 51
2026/04/02 19:47:59.746, 29 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 112.86 W, 51
2026/04/02 19:48:00.746, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 119.12 W, 51
2026/04/02 19:48:01.747, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 117.36 W, 51
2026/04/02 19:48:02.747, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 115.67 W, 51
2026/04/02 19:48:03.747, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 123.07 W, 51
2026/04/02 19:48:04.748, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 119.56 W, 51
2026/04/02 19:48:05.748, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 117.27 W, 51
2026/04/02 19:48:06.749, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 119.12 W, 51
2026/04/02 19:48:07.749, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 118.29 W, 51
2026/04/02 19:48:08.749, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 116.97 W, 51
2026/04/02 19:48:09.750, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 125.32 W, 51
2026/04/02 19:48:10.750, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 110.23 W, 51
2026/04/02 19:48:11.751, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 122.81 W, 51
2026/04/02 19:48:12.751, 29 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 108.02 W, 51
2026/04/02 19:48:13.751, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 124.79 W, 51
2026/04/02 19:48:14.752, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 111.20 W, 51
2026/04/02 19:48:15.752, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 125.32 W, 51
2026/04/02 19:48:16.753, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 116.76 W, 51
2026/04/02 19:48:17.753, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 119.08 W, 51
2026/04/02 19:48:18.753, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 122.89 W, 51
2026/04/02 19:48:19.754, 29 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 111.30 W, 51
2026/04/02 19:48:20.754, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 125.50 W, 51
2026/04/02 19:48:21.754, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 114.47 W, 51
2026/04/02 19:48:22.755, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 124.47 W, 51
2026/04/02 19:48:23.755, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 109.18 W, 51
2026/04/02 19:48:24.756, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 124.82 W, 51
2026/04/02 19:48:25.756, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 115.55 W, 51
2026/04/02 19:48:26.757, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 120.68 W, 51
2026/04/02 19:48:27.757, 29 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 111.20 W, 51
2026/04/02 19:48:28.757, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 122.54 W, 51
2026/04/02 19:48:29.758, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 113.90 W, 51
2026/04/02 19:48:30.758, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 120.22 W, 51
2026/04/02 19:48:31.758, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 111.57 W, 51
2026/04/02 19:48:32.758, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 121.95 W, 51
2026/04/02 19:48:33.759, 28 %, 16 %, 789 MiB, 44702 MiB, 46068 MiB, 116.54 W, 51
2026/04/02 19:48:34.759, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 122.51 W, 51
2026/04/02 19:48:35.759, 29 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 110.29 W, 51
2026/04/02 19:48:36.760, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 121.40 W, 51
2026/04/02 19:48:37.760, 29 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 115.26 W, 51
2026/04/02 19:48:38.760, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 120.76 W, 51
2026/04/02 19:48:39.761, 29 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 120.24 W, 51
2026/04/02 19:48:40.761, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 114.85 W, 51
2026/04/02 19:48:41.762, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 124.80 W, 51
2026/04/02 19:48:42.762, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 117.87 W, 50
2026/04/02 19:48:43.763, 29 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 108.51 W, 51
2026/04/02 19:48:44.763, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 125.61 W, 50
2026/04/02 19:48:45.763, 29 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 116.07 W, 51
2026/04/02 19:48:46.764, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 124.11 W, 51
2026/04/02 19:48:47.764, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 116.48 W, 51
2026/04/02 19:48:48.764, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 111.12 W, 51
2026/04/02 19:48:49.765, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 121.34 W, 51
2026/04/02 19:48:50.765, 29 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 113.70 W, 51
2026/04/02 19:48:51.765, 28 %, 16 %, 789 MiB, 44702 MiB, 46068 MiB, 119.82 W, 50
2026/04/02 19:48:52.766, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 113.87 W, 51
2026/04/02 19:48:53.766, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 125.38 W, 50
2026/04/02 19:48:54.767, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 108.87 W, 51
2026/04/02 19:48:55.767, 27 %, 16 %, 789 MiB, 44702 MiB, 46068 MiB, 122.52 W, 50
2026/04/02 19:48:56.767, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 116.53 W, 51
2026/04/02 19:48:57.768, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 112.12 W, 50
2026/04/02 19:48:58.768, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 121.52 W, 50
2026/04/02 19:48:59.769, 29 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 114.68 W, 51
2026/04/02 19:49:00.769, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 126.03 W, 50
2026/04/02 19:49:01.769, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 110.29 W, 50
2026/04/02 19:49:02.770, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 125.43 W, 50
2026/04/02 19:49:03.770, 27 %, 16 %, 789 MiB, 44702 MiB, 46068 MiB, 109.39 W, 50
2026/04/02 19:49:04.771, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 121.92 W, 50
2026/04/02 19:49:05.771, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 113.57 W, 51
2026/04/02 19:49:06.771, 29 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 123.48 W, 50
2026/04/02 19:49:07.772, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 116.09 W, 50
2026/04/02 19:49:08.772, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 123.12 W, 50
2026/04/02 19:49:09.772, 30 %, 19 %, 789 MiB, 44702 MiB, 46068 MiB, 113.37 W, 51
2026/04/02 19:49:10.773, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 111.75 W, 50
2026/04/02 19:49:11.773, 30 %, 19 %, 789 MiB, 44702 MiB, 46068 MiB, 116.73 W, 50
2026/04/02 19:49:12.773, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 123.17 W, 50
2026/04/02 19:49:13.774, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 113.25 W, 51
2026/04/02 19:49:14.774, 29 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 122.62 W, 50
2026/04/02 19:49:15.774, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 106.75 W, 50
2026/04/02 19:49:16.775, 29 %, 16 %, 789 MiB, 44702 MiB, 46068 MiB, 123.10 W, 51
2026/04/02 19:49:17.775, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 114.78 W, 51
2026/04/02 19:49:18.775, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 122.88 W, 50
2026/04/02 19:49:19.776, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 112.82 W, 50
2026/04/02 19:49:20.776, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 122.56 W, 50
2026/04/02 19:49:21.776, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 113.81 W, 50
2026/04/02 19:49:22.777, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 121.57 W, 51
2026/04/02 19:49:23.777, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 114.10 W, 50
2026/04/02 19:49:24.777, 27 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 123.49 W, 50
2026/04/02 19:49:25.778, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 117.26 W, 51
2026/04/02 19:49:26.778, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 120.92 W, 51
2026/04/02 19:49:27.778, 28 %, 16 %, 789 MiB, 44702 MiB, 46068 MiB, 113.05 W, 50
2026/04/02 19:49:28.779, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 110.04 W, 51
2026/04/02 19:49:29.779, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 120.32 W, 50
2026/04/02 19:49:30.779, 29 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 114.06 W, 50
2026/04/02 19:49:31.780, 30 %, 19 %, 789 MiB, 44702 MiB, 46068 MiB, 115.36 W, 50
2026/04/02 19:49:32.780, 31 %, 19 %, 789 MiB, 44702 MiB, 46068 MiB, 121.54 W, 50
2026/04/02 19:49:33.781, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 120.35 W, 50
2026/04/02 19:49:34.781, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 116.61 W, 50
2026/04/02 19:49:35.781, 30 %, 19 %, 789 MiB, 44702 MiB, 46068 MiB, 117.89 W, 51
2026/04/02 19:49:36.782, 29 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 122.44 W, 50
2026/04/02 19:49:37.782, 30 %, 19 %, 789 MiB, 44702 MiB, 46068 MiB, 114.27 W, 50
2026/04/02 19:49:38.783, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 126.08 W, 51
2026/04/02 19:49:39.783, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 115.33 W, 51
2026/04/02 19:49:40.783, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 122.24 W, 50
2026/04/02 19:49:41.784, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 111.39 W, 51
2026/04/02 19:49:42.784, 28 %, 16 %, 789 MiB, 44702 MiB, 46068 MiB, 124.43 W, 50
2026/04/02 19:49:43.784, 30 %, 19 %, 789 MiB, 44702 MiB, 46068 MiB, 112.55 W, 51
2026/04/02 19:49:44.785, 29 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 122.20 W, 51
2026/04/02 19:49:45.785, 30 %, 19 %, 789 MiB, 44702 MiB, 46068 MiB, 109.24 W, 51
2026/04/02 19:49:46.786, 29 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 119.27 W, 51
2026/04/02 19:49:47.786, 27 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 114.17 W, 51
2026/04/02 19:49:48.786, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 124.60 W, 51
2026/04/02 19:49:49.787, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 113.09 W, 51
2026/04/02 19:49:50.787, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 123.53 W, 51
2026/04/02 19:49:51.788, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 112.19 W, 51
2026/04/02 19:49:52.788, 30 %, 19 %, 789 MiB, 44702 MiB, 46068 MiB, 117.55 W, 51
2026/04/02 19:49:53.788, 28 %, 16 %, 789 MiB, 44702 MiB, 46068 MiB, 123.71 W, 51
2026/04/02 19:49:54.789, 30 %, 19 %, 789 MiB, 44702 MiB, 46068 MiB, 110.88 W, 51
2026/04/02 19:49:55.789, 29 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 122.17 W, 51
2026/04/02 19:49:56.790, 27 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 115.13 W, 51
2026/04/02 19:49:57.790, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 127.02 W, 51
2026/04/02 19:49:58.790, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 111.32 W, 51
2026/04/02 19:49:59.791, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 121.26 W, 51
2026/04/02 19:50:00.791, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 124.60 W, 51
2026/04/02 19:50:01.791, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 113.44 W, 51
2026/04/02 19:50:02.792, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 122.64 W, 51
2026/04/02 19:50:03.792, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 122.52 W, 51
2026/04/02 19:50:04.793, 28 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 113.33 W, 51
2026/04/02 19:50:05.793, 29 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 123.12 W, 51
2026/04/02 19:50:06.793, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 114.14 W, 51
2026/04/02 19:50:07.794, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 122.30 W, 51
2026/04/02 19:50:08.794, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 116.10 W, 51
2026/04/02 19:50:09.794, 29 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 121.81 W, 51
2026/04/02 19:50:10.795, 30 %, 19 %, 789 MiB, 44702 MiB, 46068 MiB, 114.38 W, 51
2026/04/02 19:50:11.795, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 124.08 W, 51
2026/04/02 19:50:12.795, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 125.30 W, 51
2026/04/02 19:50:13.796, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 116.02 W, 51
2026/04/02 19:50:14.796, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 118.29 W, 51
2026/04/02 19:50:15.796, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 107.21 W, 51
2026/04/02 19:50:16.797, 28 %, 16 %, 789 MiB, 44702 MiB, 46068 MiB, 121.89 W, 51
2026/04/02 19:50:17.797, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 112.96 W, 51
2026/04/02 19:50:18.798, 28 %, 16 %, 789 MiB, 44702 MiB, 46068 MiB, 125.66 W, 51
2026/04/02 19:50:19.798, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 113.74 W, 51
2026/04/02 19:50:20.798, 29 %, 16 %, 789 MiB, 44702 MiB, 46068 MiB, 125.89 W, 51
2026/04/02 19:50:21.799, 28 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 113.79 W, 51
2026/04/02 19:50:22.799, 31 %, 19 %, 789 MiB, 44702 MiB, 46068 MiB, 116.95 W, 51
2026/04/02 19:50:23.800, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 121.15 W, 51
2026/04/02 19:50:24.800, 30 %, 19 %, 789 MiB, 44702 MiB, 46068 MiB, 110.81 W, 51
2026/04/02 19:50:25.801, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 119.96 W, 52
2026/04/02 19:50:26.801, 30 %, 19 %, 789 MiB, 44702 MiB, 46068 MiB, 114.69 W, 52
2026/04/02 19:50:27.801, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 124.36 W, 52
2026/04/02 19:50:28.802, 30 %, 19 %, 789 MiB, 44702 MiB, 46068 MiB, 107.74 W, 52
2026/04/02 19:50:29.802, 29 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 123.90 W, 51
2026/04/02 19:50:30.802, 30 %, 19 %, 789 MiB, 44702 MiB, 46068 MiB, 113.73 W, 51
2026/04/02 19:50:31.803, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 123.33 W, 51
2026/04/02 19:50:32.803, 30 %, 19 %, 789 MiB, 44702 MiB, 46068 MiB, 116.33 W, 51
2026/04/02 19:50:33.804, 30 %, 19 %, 789 MiB, 44702 MiB, 46068 MiB, 117.14 W, 51
2026/04/02 19:50:34.804, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 119.22 W, 52
2026/04/02 19:50:35.804, 30 %, 19 %, 789 MiB, 44702 MiB, 46068 MiB, 113.18 W, 52
2026/04/02 19:50:36.805, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 118.92 W, 52
2026/04/02 19:50:37.805, 29 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 120.52 W, 51
2026/04/02 19:50:38.805, 30 %, 19 %, 789 MiB, 44702 MiB, 46068 MiB, 113.44 W, 51
2026/04/02 19:50:39.806, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 115.72 W, 51
2026/04/02 19:50:40.806, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 116.74 W, 51
2026/04/02 19:50:41.807, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 110.10 W, 51
2026/04/02 19:50:42.807, 29 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 121.11 W, 51
2026/04/02 19:50:43.807, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 123.75 W, 51
2026/04/02 19:50:44.808, 31 %, 19 %, 789 MiB, 44702 MiB, 46068 MiB, 115.84 W, 51
2026/04/02 19:50:45.808, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 117.75 W, 51
2026/04/02 19:50:46.808, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 120.23 W, 51
2026/04/02 19:50:47.809, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 122.67 W, 51
2026/04/02 19:50:48.809, 31 %, 19 %, 789 MiB, 44702 MiB, 46068 MiB, 117.83 W, 52
2026/04/02 19:50:49.810, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 115.43 W, 52
2026/04/02 19:50:50.810, 28 %, 16 %, 789 MiB, 44702 MiB, 46068 MiB, 122.53 W, 51
2026/04/02 19:50:51.810, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 113.66 W, 52
2026/04/02 19:50:52.811, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 122.45 W, 52
2026/04/02 19:50:53.811, 30 %, 19 %, 789 MiB, 44702 MiB, 46068 MiB, 119.60 W, 52
2026/04/02 19:50:54.812, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 117.15 W, 51
2026/04/02 19:50:55.812, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 111.19 W, 52
2026/04/02 19:50:56.813, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 119.71 W, 52
2026/04/02 19:50:57.813, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 110.55 W, 52
2026/04/02 19:50:58.813, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 124.61 W, 52
2026/04/02 19:50:59.814, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 110.59 W, 52
2026/04/02 19:51:00.814, 29 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 125.40 W, 52
2026/04/02 19:51:01.814, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 108.52 W, 52
2026/04/02 19:51:02.815, 29 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 122.08 W, 52
2026/04/02 19:51:03.815, 30 %, 19 %, 789 MiB, 44702 MiB, 46068 MiB, 113.33 W, 52
2026/04/02 19:51:04.816, 27 %, 16 %, 789 MiB, 44702 MiB, 46068 MiB, 120.18 W, 52
2026/04/02 19:51:05.816, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 126.49 W, 52
2026/04/02 19:51:06.816, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 119.39 W, 52
2026/04/02 19:51:07.817, 30 %, 19 %, 789 MiB, 44702 MiB, 46068 MiB, 117.47 W, 52
2026/04/02 19:51:08.817, 30 %, 19 %, 789 MiB, 44702 MiB, 46068 MiB, 115.97 W, 52
2026/04/02 19:51:09.818, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 119.59 W, 52
2026/04/02 19:51:10.818, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 121.01 W, 52
2026/04/02 19:51:11.818, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 120.06 W, 52
2026/04/02 19:51:12.819, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 112.08 W, 52
2026/04/02 19:51:13.819, 31 %, 19 %, 789 MiB, 44702 MiB, 46068 MiB, 112.19 W, 52
2026/04/02 19:51:14.820, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 121.55 W, 52
2026/04/02 19:51:15.820, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 114.19 W, 52
2026/04/02 19:51:16.820, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 125.42 W, 52
2026/04/02 19:51:17.821, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 108.04 W, 52
2026/04/02 19:51:18.821, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 121.12 W, 52
2026/04/02 19:51:19.822, 30 %, 19 %, 789 MiB, 44702 MiB, 46068 MiB, 115.50 W, 52
2026/04/02 19:51:20.822, 30 %, 19 %, 789 MiB, 44702 MiB, 46068 MiB, 117.08 W, 52
2026/04/02 19:51:21.822, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 123.07 W, 52
2026/04/02 19:51:22.823, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 111.56 W, 52
2026/04/02 19:51:23.823, 29 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 125.60 W, 52
2026/04/02 19:51:24.824, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 112.41 W, 52
2026/04/02 19:51:25.824, 28 %, 16 %, 789 MiB, 44702 MiB, 46068 MiB, 124.28 W, 52
2026/04/02 19:51:26.825, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 113.78 W, 52
2026/04/02 19:51:27.825, 30 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 116.90 W, 52
2026/04/02 19:51:28.825, 30 %, 19 %, 789 MiB, 44702 MiB, 46068 MiB, 115.65 W, 52
2026/04/02 19:51:29.826, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 120.26 W, 52
2026/04/02 19:51:30.826, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 117.92 W, 52
2026/04/02 19:51:31.827, 28 %, 16 %, 789 MiB, 44702 MiB, 46068 MiB, 122.62 W, 52
2026/04/02 19:51:32.827, 27 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 122.33 W, 52
2026/04/02 19:51:33.828, 30 %, 19 %, 789 MiB, 44702 MiB, 46068 MiB, 108.37 W, 52
2026/04/02 19:51:34.828, 30 %, 19 %, 789 MiB, 44702 MiB, 46068 MiB, 120.54 W, 52
2026/04/02 19:51:35.829, 29 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 117.79 W, 52
2026/04/02 19:51:36.829, 28 %, 17 %, 789 MiB, 44702 MiB, 46068 MiB, 121.15 W, 52
2026/04/02 19:51:37.829, 30 %, 19 %, 789 MiB, 44702 MiB, 46068 MiB, 113.16 W, 52
2026/04/02 19:51:38.830, 28 %, 18 %, 789 MiB, 44702 MiB, 46068 MiB, 110.99 W, 52
2026/04/02 19:51:39.830, 31 %, 13 %, 789 MiB, 44702 MiB, 46068 MiB, 114.58 W, 52
2026/04/02 19:51:40.830, 30 %, 13 %, 789 MiB, 44702 MiB, 46068 MiB, 111.31 W, 51
2026/04/02 19:51:41.831, 30 %, 13 %, 789 MiB, 44702 MiB, 46068 MiB, 111.28 W, 51
2026/04/02 19:51:42.831, 29 %, 12 %, 789 MiB, 44702 MiB, 46068 MiB, 110.89 W, 51
2026/04/02 19:51:43.831, 31 %, 13 %, 789 MiB, 44702 MiB, 46068 MiB, 111.24 W, 51
2026/04/02 19:51:44.831, 30 %, 13 %, 789 MiB, 44702 MiB, 46068 MiB, 111.31 W, 51
2026/04/02 19:51:45.832, 49 %, 21 %, 789 MiB, 44702 MiB, 46068 MiB, 124.33 W, 52
2026/04/02 19:51:46.832, 48 %, 20 %, 789 MiB, 44702 MiB, 46068 MiB, 129.38 W, 52
